종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
092040,아미코젠,KOSDAQ,기술성장기업부,6300,-70,-1.1,6380,6530,6300,472231,3021160780,346615586100,55018347
083930,아바코,KOSDAQ,우량기업부,18960,730,4.0,18500,18990,18240,96188,1792475360,282746650080,14912798
149950,아바텍,KOSDAQ,중견기업부,16280,580,3.69,15700,16340,15430,299638,4812083530,254090100000,15607500
036010,아비코전자,KOSDAQ,우량기업부,9330,20,0.21,9370,9370,9230,46268,430578860,124023074220,13292934
002030,아세아,KOSPI,,259500,5000,1.96,254500,268500,251500,2751,708913000,549010656000,2115648
183190,아세아시멘트,KOSPI,,10750,30,0.28,10720,10770,10610,38828,414430780,413895274500,38501886
002310,아세아제지,KOSPI,,8520,-60,-0.7,8540,8620,8460,89206,759746440,381546985200,44782510
050860,아세아텍,KOSDAQ,우량기업부,2475,-25,-1.0,2505,2505,2410,253460,618496680,55687500000,22500000
012170,아센디오,KOSPI,,1241,49,4.11,1230,1315,1192,3402199,4283599126,128529734608,103569488
136410,아셈스,KOSDAQ,벤처기업부,6970,0,0.0,6920,7040,6720,40324,277599200,76803168820,11019106
246720,아스타,KOSDAQ,벤처기업부,6650,300,4.72,6420,6840,6240,50343,334274320,87806300750,13203955
067390,아스트,KOSDAQ,투자주의환기종목(소속부없음),535,-3,-0.56,537,550,535,208711,112790734,171884826750,321280050
159010,아스플로,KOSDAQ,벤처기업부,9930,120,1.22,9990,9990,9810,15934,157223000,132413958270,13334739
127710,아시아경제,KOSDAQ,우량기업부,1247,-3,-0.24,1250,1268,1238,14232,17883474,43525390254,34904082
267850,아시아나IDT,KOSPI,,17220,-10,-0.06,17270,17360,17110,8799,151520700,191142000000,11100000
020560,아시아나항공,KOSPI,,10530,-100,-0.94,10680,10680,10490,126775,1339343060,783555874920,74411764
154030,아시아종묘,KOSDAQ,벤처기업부,2435,-10,-0.41,2455,2490,2435,5740,14077785,27079242965,11120839
227610,아우딘퓨쳐스,KOSDAQ,중견기업부,1681,-36,-2.1,1717,1733,1680,83505,141247125,55973058837,33297477
143160,아이디스,KOSDAQ,우량기업부,16090,10,0.06,16080,16280,15890,23338,374979050,172426715100,10716390
054800,아이디스홀딩스,KOSDAQ,우량기업부,9430,-80,-0.84,9690,9690,9430,1760,16684990,97579339080,10347756
332370,아이디피,KOSDAQ,중견기업부,3135,30,0.97,3105,3145,3090,3433,10652580,41613131010,13273726
122900,아이마켓코리아,KOSPI,,8750,-10,-0.11,8750,8760,8720,29100,254299050,292502350000,33428840
339950,아이비김영,KOSDAQ,중견기업부,1860,20,1.09,1823,1868,1823,116850,216381704,83600778300,44946655
099190,아이센스,KOSDAQ,우량기업부,18780,-400,-2.09,19250,19340,18710,91650,1737955000,519027986940,27637273
289010,아이스크림에듀,KOSDAQ,중견기업부,3240,-10,-0.31,3210,3250,3210,23333,75100270,41679479880,12864037
214430,아이쓰리시스템,KOSDAQ,우량기업부,40350,1400,3.59,39400,40500,38500,98448,3912488950,286757766000,7106760
040910,아이씨디,KOSDAQ,중견기업부,8380,160,1.95,8310,8420,8210,35729,297100250,155652424500,18574275
368600,아이씨에이치,KOSDAQ,기술성장기업부,4580,-70,-1.51,4675,4685,4560,20825,95843410,80325624680,17538346
456010,아이씨티케이,KOSDAQ,기술성장기업부,10120,-70,-0.69,10200,10570,10060,317256,3238425850,133710459520,13212496
052860,아이앤씨,KOSDAQ,벤처기업부,2565,5,0.2,2505,2585,2505,31001,79438390,45818220510,17862854
010780,아이에스동서,KOSPI,,25150,100,0.4,24900,25300,24900,17756,445912800,759202446400,30186976
069920,아이에스이커머스,KOSDAQ,중견기업부,2175,-25,-1.14,2200,2290,2145,46180,100775130,56172337350,25826362
038880,아이에이,KOSDAQ,중견기업부,280,7,2.56,271,280,271,578115,159228257,88293716560,315334702
307180,아이엘사이언스,KOSDAQ,벤처기업부,3060,20,0.66,3040,3130,3040,27076,82694700,81707195880,26701698
101390,아이엠,KOSDAQ,중견기업부,7120,120,1.71,7040,7150,6800,194493,1356890000,71090216720,9984581
461030,아이엠비디엑스,KOSDAQ,기술성장기업부,10570,-150,-1.4,10930,11400,10380,225931,2415935130,148167617500,14017750
456570,아이엠지티,KONEX,일반기업부,12850,250,1.98,12300,12850,12100,2576,31594740,63523782250,4943485
451220,아이엠티,KOSDAQ,기술성장기업부,21700,1000,4.83,20700,21750,20500,204216,4353682050,170879058700,7874611
447690,아이오바이오,KONEX,일반기업부,3550,195,5.81,3550,3550,3550,2,7100,9102437850,2564067
078860,아이오케이,KOSDAQ,중견기업부,5050,240,4.99,4760,5180,4760,155841,791217520,24271931150,4806323
090150,아이윈,KOSDAQ,중견기업부,1146,-12,-1.04,1158,1158,1125,195585,222398349,47989085778,41875293
123010,아이윈플러스,KOSDAQ,기술성장기업부,1006,21,2.13,989,1026,989,120029,121303685,32854493252,32658542
031310,아이즈비전,KOSDAQ,우량기업부,2475,-55,-2.17,2540,2585,2475,250714,629557995,56537306100,22843356
185490,아이진,KOSDAQ,벤처기업부,2650,90,3.52,2520,2720,2505,56087,146829300,71628927600,27029784
059100,아이컴포넌트,KOSDAQ,벤처기업부,5000,-90,-1.77,5090,5100,4965,12491,62475240,35354300000,7070860
149010,아이케이세미콘,KONEX,일반기업부,7650,-50,-0.65,7650,7650,7400,1042,7891580,23868000000,3120000
262840,아이퀘스트,KOSDAQ,벤처기업부,2670,30,1.14,2640,2700,2625,23536,62598100,51504300000,19290000
175250,아이큐어,KOSDAQ,기술성장기업부,2480,30,1.22,2525,2680,2435,3483883,8937577155,93144752640,37558368
052460,아이크래프트,KOSDAQ,중견기업부,3060,-35,-1.13,3095,3095,3040,50093,153198985,44700284160,14607936
119830,아이텍,KOSDAQ,중견기업부,7270,20,0.28,7260,7360,7200,118317,858181300,155827339190,21434297
052770,아이톡시,KOSDAQ,중견기업부,1701,13,0.77,1677,1716,1653,229947,388276916,74809110789,43979489
124500,아이티센,KOSDAQ,투자주의환기종목(소속부없음),4070,5,0.12,4025,4085,3980,165159,664313955,94442424890,23204527
372800,아이티아이즈,KOSDAQ,벤처기업부,5150,10,0.19,5140,5650,5090,18111,97333540,31038998500,6026990
084850,아이티엠반도체,KOSDAQ GLOBAL,중견기업부,24350,-600,-2.4,25600,25700,24300,62687,1547541600,552329442900,22682934
114840,아이패밀리에스씨,KOSDAQ,벤처기업부,36300,1450,4.16,35450,36900,34900,447042,16169626650,624430567200,17201944
027360,아주IB투자,KOSDAQ,우량기업부,3290,25,0.77,3255,3315,3225,520323,1707950310,397910385740,120945406
139990,아주스틸,KOSPI,,5740,-30,-0.52,5810,5810,5690,23416,133941060,151835564860,26452189
032080,아즈텍WB,KOSDAQ,중견기업부,1362,7,0.52,1355,1370,1355,9937,13518395,29270781498,21491029
013310,아진산업,KOSDAQ,우량기업부,3560,0,0.0,3570,3655,3550,121810,437964050,138151431920,38806582
059120,아진엑스텍,KOSDAQ,벤처기업부,9750,70,0.72,9710,9940,9590,83721,815957960,95048811000,9748596
158430,아톤,KOSDAQ,벤처기업부,3980,10,0.25,3980,3985,3945,46441,184118725,89957846520,22602474
321820,아티스트유나이티드,KOSDAQ,기술성장기업부,12300,-350,-2.77,12710,12780,12300,65013,813790120,164407458000,13366460
149300,아퓨어스,KONEX,일반기업부,328,-8,-2.38,349,349,291,1570,517186,14263490656,43486252
102950,아하,KONEX,일반기업부,3990,0,0.0,0,0,0,0,0,52356392970,13121903
001540,안국약품,KOSDAQ,우량기업부,7440,-10,-0.13,7490,7550,7410,4907,36543300,97035604800,13042420
053800,안랩,KOSDAQ,우량기업부,60800,0,0.0,60800,60800,60400,9856,597653600,608842384000,10013855
251280,안지오랩,KONEX,일반기업부,7690,990,14.78,6500,7700,6420,1618,10818910,22990623820,2989678
065660,안트로젠,KOSDAQ,기술성장기업부,14550,-520,-3.45,15130,15320,14500,22367,332229190,141591477150,9731373
297570,알로이스,KOSDAQ,벤처기업부,1177,-3,-0.25,1180,1187,1165,28282,33194209,40749173586,34621218
001780,알루코,KOSPI,,2925,-25,-0.85,2970,2970,2920,257762,758594630,282793773600,96681632
260660,알리코제약,KOSDAQ,우량기업부,4860,0,0.0,4910,4910,4830,13166,63859710,74489322060,15327021
354320,알멕,KOSDAQ,기술성장기업부,38700,2550,7.05,41400,42800,38500,668804,27163477050,247346444700,6391381
361570,알비더블유,KOSDAQ,중견기업부,3030,30,1.0,3045,3045,2975,42808,128433180,86764931730,28635291
131370,알서포트,KOSDAQ,우량기업부,3450,20,0.58,3420,3460,3415,72764,249777090,183771436350,53267083
140670,알에스오토메이션,KOSDAQ,벤처기업부,15630,0,0.0,15640,15850,15530,75508,1185053190,145408078200,9303140
096610,알에프세미,KOSDAQ,투자주의환기종목(소속부없음),2965,0,0.0,0,0,0,0,0,51550708615,17386411
061040,알에프텍,KOSDAQ,우량기업부,3830,5,0.13,3840,3840,3790,17510,66786830,122901861970,32089259
148250,알엔투테크놀로지,KOSDAQ,벤처기업부,4070,0,0.0,4075,4080,4000,6435,26080000,30082127020,7391186
347860,알체라,KOSDAQ,투자주의환기종목(소속부없음),1825,24,1.33,1778,1875,1778,229047,417993151,40185894100,22019668
196170,알테오젠,KOSDAQ GLOBAL,기술성장기업부,286000,-3500,-1.21,288000,291000,277500,675152,192156388000,15200479008000,53148528
123750,알톤,KOSDAQ,투자주의환기종목(소속부없음),1835,5,0.27,1830,1840,1825,7239,13251972,23389454995,12746297
085810,알티캐스트,KOSDAQ,중견기업부,840,-8,-0.94,844,848,831,16726,14014035,24936045960,29685769
117670,알파홀딩스,KOSDAQ,관리종목(소속부없음),945,0,0.0,0,0,0,0,0,37743429465,39940137
314140,알피바이오,KOSDAQ,중견기업부,8100,10,0.12,8070,8210,8050,8871,71931010,70197524100,8666361
291650,압타머사이언스,KOSDAQ,기술성장기업부,2680,5,0.19,2760,2760,2640,48741,131275245,45507075360,16980252
293780,압타바이오,KOSDAQ,기술성장기업부,7980,390,5.14,7430,8330,7340,1034663,8152319430,177944950680,22298866
018250,애경산업,KOSPI,,21050,-250,-1.17,21300,21650,20750,66197,1396180650,555929131750,26409935
161000,애경케미칼,KOSPI,,12990,-40,-0.31,13000,13250,12980,161667,2114141250,631946729910,48648709
390110,애니메디솔루션,KONEX,일반기업부,1784,-1,-0.06,0,0,0,0,0,16211737848,9087297
196300,애니젠,KOSDAQ,기술성장기업부,14040,-270,-1.89,14500,14740,14000,39058,557520210,84287553480,6003387
310200,애니플러스,KOSDAQ,우량기업부,3075,-30,-0.97,3100,3120,3035,283537,872690985,139977010425,45520979
299910,애닉,KOSDAQ,관리종목(소속부없음),6880,0,0.0,0,0,0,0,0,32483121920,4721384
179530,애드바이오텍,KOSDAQ,기술성장기업부,2970,-30,-1.0,3025,3120,2970,20786,62089290,27147118680,9140444
900100,애머릿지,KOSDAQ,외국기업(소속부없음),888,-3,-0.34,891,910,886,39849,35531365,37471734312,42197899
205500,액션스퀘어,KOSDAQ,중견기업부,1559,-9,-0.57,1591,1592,1531,22525,35069015,80955939080,51928120
052790,액토즈소프트,KOSDAQ,우량기업부,8920,-30,-0.34,8960,9410,8920,46188,423291830,101069290960,11330638
290740,액트로,KOSDAQ,벤처기업부,7190,-60,-0.83,7250,7250,7120,20651,147756700,72367429090,10065011
238090,앤디포스,KOSDAQ,벤처기업부,3965,225,6.02,3670,3965,3670,136568,528138730,93341266395,23541303
092600,앤씨앤,KOSDAQ,벤처기업부,1423,3,0.21,1420,1426,1403,58090,82184719,35693844691,25083517
129890,앱코,KOSDAQ,벤처기업부,1261,-57,-4.32,1344,1344,1254,192493,247684286,63861340010,50643410
174900,앱클론,KOSDAQ,기술성장기업부,15060,-350,-2.27,15430,15680,15020,81247,1234756440,259245580920,17214182
255440,야스,KOSDAQ,벤처기업부,11340,690,6.48,10690,11450,10690,82528,926570020,148077720000,13058000
030960,양지사,KOSDAQ,중견기업부,9070,230,2.6,8760,9070,8750,11840,104942480,144938600000,15980000
102120,어보브반도체,KOSDAQ,우량기업부,15200,400,2.7,14910,15300,14810,647587,9781504720,270267445600,17780753
263540,어스앤에어로스페이스,KOSDAQ,관리종목(소속부없음),5950,0,0.0,0,0,0,0,0,85049841450,14294091
238120,얼라인드,KOSDAQ,기술성장기업부,3755,-55,-1.44,3810,3815,3720,26287,98499680,53992754480,14378896
224810,엄지하우스,KONEX,일반기업부,2325,-405,-14.84,2325,2325,2325,855,1987875,9765000000,4200000
019990,에너토크,KOSDAQ,중견기업부,8030,-30,-0.37,8080,8170,7980,86681,698070280,78341386640,9756088
011090,에넥스,KOSPI,,535,2,0.38,528,537,528,26164,13969146,32095527935,59991641
270660,에브리봇,KOSDAQ,벤처기업부,20100,-50,-0.25,19960,21000,19680,186104,3742114520,245849974200,12231342
038680,에스넷,KOSDAQ,중견기업부,4815,30,0.63,4790,4865,4770,19223,92230375,94131694755,19549677
137310,에스디바이오센서,KOSPI,,9930,-80,-0.8,10010,10060,9920,103434,1031589440,1236060115290,124477353
217480,에스디생명공학,KOSDAQ,관리종목(소속부없음),499,0,0.0,0,0,0,0,0,54756837359,109733141
121890,에스디시스템,KOSDAQ,중견기업부,1839,-19,-1.02,1864,1893,1808,125492,230418147,23329774680,12686120
118000,에스메디,KOSPI,,476,13,2.81,454,476,453,449436,206927541,67962024788,142777363
304360,에스바이오메딕스,KOSDAQ,기술성장기업부,38900,-2600,-6.27,42500,42600,38650,524132,20888286400,444513256400,11427076
389500,에스비비테크,KOSDAQ,기술성장기업부,20350,-650,-3.1,20800,20950,20300,12970,266103450,125659296400,6174904
042110,에스씨디,KOSDAQ,우량기업부,1610,-25,-1.53,1626,1652,1609,869208,1414091614,77810598040,48329564
298060,에스씨엠생명과학,KOSDAQ,기술성장기업부,2765,20,0.73,2745,2790,2740,14846,41081295,56591940720,20467248
065420,에스아이리소스,KOSDAQ,중견기업부,190,3,1.6,184,195,184,247134,46754650,13599686810,71577299
270210,에스알바이오텍,KONEX,일반기업부,5800,-200,-3.33,5810,6180,5600,1096,6398200,7207689000,1242705
103230,에스앤더블류,KOSDAQ,벤처기업부,4445,-45,-1.0,4490,4515,4345,25512,112857160,32004000000,7200000
260970,에스앤디,KOSDAQ,벤처기업부,43800,-1100,-2.45,44800,45550,42900,137992,6046219450,126702625200,2892754
101490,에스앤에스텍,KOSDAQ,우량기업부,36000,-150,-0.41,36500,36950,35650,170062,6137277250,772252092000,21451447
095910,에스에너지,KOSDAQ,중견기업부,1910,-20,-1.04,1930,1977,1901,48255,92475224,37253600730,19504503
275630,에스에스알,KOSDAQ,벤처기업부,3475,10,0.29,3455,3475,3410,11095,38378655,20912511775,6017989
031330,에스에이엠티,KOSDAQ,우량기업부,3350,10,0.3,3340,3350,3315,76293,254056570,334983474450,99995067
060540,에스에이티,KOSDAQ,우량기업부,2360,25,1.07,2300,2375,2275,446651,1040243000,61674602160,26133306
351320,에스에이티이엔지,KOSDAQ,벤처기업부,1593,48,3.11,1545,1593,1545,14340,22536778,35071306398,22015886
056190,에스에프에이,KOSDAQ GLOBAL,우량기업부,27650,-50,-0.18,27850,28100,27600,87719,2432963550,992877214000,35908760
080000,에스엔유,KOSDAQ,우량기업부,2230,55,2.53,2175,2265,2170,62219,136802900,76540000100,34322870
005850,에스엘,KOSPI,,45200,2250,5.24,43400,45600,42500,553239,24645275350,2099473104000,46448520
214310,에스엘에너지,KOSDAQ,투자주의환기종목(소속부없음),306,0,0.0,0,0,0,0,0,22516276518,73582603
246250,에스엘에스바이오,KOSDAQ,기술성장기업부,4355,-260,-5.63,4640,4640,4355,125525,566092235,33420718565,7674103
258540,에스엘테라퓨틱스,KONEX,일반기업부,994,-111,-10.05,1200,1200,950,4142,4194918,10315850286,10378119
041510,에스엠,KOSDAQ,우량기업부,77300,500,0.65,76800,78900,76000,112218,8707402400,1823470050600,23589522
010580,에스엠벡셀,KOSPI,,1295,3,0.23,1292,1304,1280,61105,78477309,144071029200,111251760
299670,에스엠비나,KONEX,일반기업부,1800,0,0.0,0,0,0,0,0,9810000000,5450000
007820,에스엠코어,KOSDAQ,중견기업부,4915,-75,-1.5,4965,5040,4915,43703,216755430,98466844590,20033946
464080,에스오에스랩,KOSDAQ,기술성장기업부,14000,-420,-2.91,13860,14990,12920,9978514,137177133680,245407960000,17529140
109610,에스와이,KOSDAQ,중견기업부,4405,20,0.46,4395,4455,4385,155961,687424990,215437097000,48907400
365330,에스와이스틸텍,KOSDAQ,중견기업부,2215,40,1.84,2180,2215,2170,50002,109770875,67801150000,30610000
012750,에스원,KOSPI,,57100,-1100,-1.89,57600,58400,57000,42011,2409293000,2169753063800,37999178
031860,에스유홀딩스,KOSDAQ,투자주의환기종목(소속부없음),1486,46,3.19,1440,1560,1440,98950,149265733,22329165016,15026356
306040,에스제이그룹,KOSDAQ,우량기업부,6330,-60,-0.94,6340,6430,6250,12953,82343780,62450691240,9865828
033530,에스제이지세종,KOSPI,,5730,-30,-0.52,5760,5790,5720,45992,263833790,159414106530,27820961
217910,에스제이켐,KONEX,일반기업부,489,-10,-2.0,489,489,489,1,489,6352365258,12990522
457940,에스케이증권제10호스팩,KOSDAQ,SPAC(소속부없음),2170,-40,-1.81,2205,2220,2160,2099,4538760,7182700000,3310000
472230,에스케이증권제11호스팩,KOSDAQ,SPAC(소속부없음),2085,0,0.0,2085,2090,2075,26485,55197885,8663175000,4155000
473000,에스케이증권제12호스팩,KOSDAQ,SPAC(소속부없음),2130,10,0.47,2120,2130,2105,8785,18625105,7050300000,3310000
435870,에스케이증권제8호스팩,KOSDAQ,SPAC(소속부없음),2130,-10,-0.47,2100,2140,2100,3492,7398905,7923600000,3720000
455910,에스케이증권제9호스팩,KOSDAQ,SPAC(소속부없음),2165,0,0.0,2165,2170,2155,3951,8555585,10868300000,5020000
096630,에스코넥,KOSDAQ,중견기업부,1436,18,1.27,1379,1483,1368,6007745,8600751056,113518966380,79052205
069510,에스텍,KOSDAQ,중견기업부,9730,150,1.57,9490,9730,9400,6250,59620290,106154300000,10910000
234300,에스트래픽,KOSDAQ,우량기업부,3800,5,0.13,3800,3825,3770,56909,215460970,104622519600,27532242
039440,에스티아이,KOSDAQ,우량기업부,40600,-600,-1.46,41600,42100,39950,685310,28112160850,642698000000,15830000
098660,에스티오,KOSDAQ,중견기업부,1883,18,0.97,1858,1883,1852,12136,22542926,23539337808,12500976
052020,에스티큐브,KOSDAQ,관리종목(소속부없음),5700,60,1.06,5640,5800,5390,239560,1316782190,266157219300,46694249
237690,에스티팜,KOSDAQ GLOBAL,우량기업부,86100,-1000,-1.15,88000,88400,85600,109258,9450111400,1675808899800,19463518
050760,에스폴리텍,KOSDAQ,중견기업부,1583,0,0.0,1581,1609,1581,10256,16318135,25857795274,16334678
288620,에스퓨얼셀,KOSDAQ,벤처기업부,15650,-40,-0.25,15690,15840,15500,36208,565874480,109226295400,6979316
443670,에스피소프트,KOSDAQ,벤처기업부,14430,-520,-3.48,15070,15190,14430,257480,3766459410,305873085180,21197026
317830,에스피시스템스,KOSDAQ,벤처기업부,7760,-110,-1.4,7850,7900,7760,16858,131537370,83604827680,10773818
058610,에스피지,KOSDAQ,우량기업부,24500,0,0.0,24500,24750,24400,61392,1506090950,543345320000,22177360
043340,에쎈테크,KOSDAQ,중견기업부,690,2,0.29,688,699,684,26172,18148210,65550000000,95000000
023960,에쓰씨엔지니어링,KOSPI,,1488,-22,-1.46,1510,1516,1449,156402,232894288,48912464640,32871280
298690,에어부산,KOSPI,,2685,-45,-1.65,2740,2740,2675,155753,419206850,313178400000,116640000
187660,에이디엠코리아,KOSDAQ,중견기업부,3020,75,2.55,2925,3175,2925,268017,829070825,65945475000,21836250
054630,에이디칩스,KOSDAQ,관리종목(소속부없음),158,0,0.0,0,0,0,0,0,12594094838,79709461
200710,에이디테크놀로지,KOSDAQ,중견기업부,27600,-100,-0.36,27900,28150,27400,154597,4283760900,370966687200,13440822
096690,에이루트,KOSDAQ,투자주의환기종목(소속부없음),1678,-1,-0.06,1713,1713,1645,93139,154839696,56174723142,33477189
140910,에이리츠,KOSPI,,3130,0,0.0,0,0,0,0,0,13969290160,4463032
078520,에이블씨엔씨,KOSPI,,9630,-20,-0.21,9720,9940,9400,302360,2906427240,250516370430,26014161
298380,에이비엘바이오,KOSDAQ,기술성장기업부,22300,-900,-3.88,22900,23000,22150,375852,8475639450,1071465694700,48047789
203400,에이비온,KOSDAQ,기술성장기업부,9300,-250,-2.62,9360,9600,8970,159519,1472658370,226090774800,24310836
195990,에이비프로바이오,KOSDAQ,중견기업부,465,-8,-1.69,473,480,465,714932,337361912,132380720265,284689721
003800,에이스침대,KOSDAQ,우량기업부,26100,-100,-0.38,26450,26450,25850,2027,52784700,289449000000,11090000
088800,에이스테크,KOSDAQ,중견기업부,1298,-14,-1.07,1320,1377,1294,352271,467208858,90764042754,69926073
241840,에이스토리,KOSDAQ,우량기업부,8690,-10,-0.11,8700,8800,8600,23564,204761960,82902547860,9539994
311960,에이아이더뉴트리진,KONEX,일반기업부,5390,-10,-0.19,5390,5490,5380,802,4336100,16507758960,3062664
453860,에이에스텍,KOSDAQ,벤처기업부,39050,900,2.36,38450,39550,37550,111563,4280268800,220914245750,5657215
312610,에이에프더블류,KOSDAQ,중견기업부,1629,25,1.56,1605,1669,1580,20958,33930256,32998470552,20256888
015260,에이엔피,KOSPI,,949,26,2.82,924,960,916,99171,93233978,42815932406,45116894
172670,에이엘티,KOSDAQ,벤처기업부,17300,-210,-1.2,17560,17600,17200,64658,1122245690,155012480700,8960259
234070,에이원알폼,KONEX,일반기업부,1368,-241,-14.98,1368,1368,1368,1001,1369368,9491843376,6938482
445090,에이직랜드,KOSDAQ,벤처기업부,47400,-850,-1.76,48250,48500,47050,142090,6772334150,506156349600,10678404
072990,에이치시티,KOSDAQ,우량기업부,9160,180,2.0,9100,9450,9100,35746,332518010,66752043560,7287341
044990,에이치엔에스하이텍,KONEX,일반기업부,29500,0,0.0,29500,29500,29450,3650,107657300,221576388000,7511064
239610,에이치엘사이언스,KOSDAQ,우량기업부,13850,-10,-0.07,14090,14090,13830,3855,53528050,74680792750,5392115
462020,에이치엠씨제6호스팩,KOSDAQ,SPAC(소속부없음),2075,0,0.0,2070,2080,2065,9699,20080780,9015875000,4345000
477340,에이치엠씨제7호스팩,KOSDAQ,SPAC(소속부없음),1967,7,0.36,1960,1969,1956,281263,552088634,14772170000,7510000
148930,에이치와이티씨,KOSDAQ,중견기업부,5750,10,0.17,5740,5770,5700,17798,102047390,58507474750,10175213
044780,에이치케이,KOSDAQ,벤처기업부,1349,-5,-0.37,1354,1354,1343,11024,14841406,24964306663,18505787
357230,에이치피오,KOSDAQ,중견기업부,3470,-5,-0.14,3475,3490,3450,26789,92757490,146050519890,42089487
355690,에이텀,KOSDAQ,기술성장기업부,12030,-1450,-10.76,13180,13460,10990,535715,6358289340,64928556600,5397220
071670,에이테크솔루션,KOSDAQ,우량기업부,8500,110,1.31,8350,8500,8200,29060,242476430,85000000000,10000000
045660,에이텍,KOSDAQ,우량기업부,15880,-270,-1.67,16280,16280,15880,35999,576868780,131168800000,8260000
224110,에이텍모빌리티,KOSDAQ,중견기업부,14300,-310,-2.12,14510,14670,14290,26617,384538450,76362000000,5340000
021080,에이티넘인베스트,KOSDAQ,우량기업부,2690,-20,-0.74,2775,2775,2685,65483,177387145,129120000000,48000000
089530,에이티세미콘,KOSDAQ,관리종목(소속부없음),600,0,0.0,0,0,0,0,0,57896956200,96494927
200470,에이팩트,KOSDAQ,벤처기업부,6030,-110,-1.79,6170,6200,6010,806013,4902178360,255443420790,42362093
207490,에이펙스인텍,KONEX,일반기업부,7000,0,0.0,0,0,0,0,0,25200000000,3600000
262260,에이프로,KOSDAQ,우량기업부,9920,-220,-2.17,10140,10270,9860,82637,822671260,143524067840,14468152
007460,에이프로젠,KOSPI,,1077,30,2.87,1050,1085,1040,2045759,2169565035,299500267656,278087528
003060,에이프로젠바이오로직스,KOSPI,,1011,-4,-0.39,1010,1029,1000,127655,128504855,67307798148,66575468
397030,에이프릴바이오,KOSDAQ,기술성장기업부,19290,-310,-1.58,20550,20800,18910,2592274,51297160200,419010628500,21721650
244920,에이플러스에셋,KOSPI,,4040,-15,-0.37,4050,4050,4000,60189,241690085,91335079720,22607693
278470,에이피알,KOSPI,,402500,23500,6.2,378500,403500,375500,272794,107587255500,3067121645000,7620178
230240,에치에프알,KOSDAQ,우량기업부,14220,140,0.99,14040,14490,13910,56552,800013510,191813949720,13489026
230360,에코마케팅,KOSDAQ,우량기업부,13230,-210,-1.56,13440,13630,13150,80175,1069366290,424260023670,32068029
038870,에코바이오,KOSDAQ,중견기업부,5010,-90,-1.76,5060,5120,4965,54581,273894600,70214894490,14014949
097780,에코볼트,KOSDAQ,중견기업부,1015,14,1.4,1006,1029,999,107054,108571488,68746293070,67730338
448280,에코아이,KOSDAQ,중견기업부,26400,-650,-2.4,27000,27000,26050,32504,857745850,260753935200,9877043
101360,에코앤드림,KOSDAQ,벤처기업부,53900,1500,2.86,53100,55400,50800,661190,35392796600,617439753700,11455283
128540,에코캡,KOSDAQ,벤처기업부,2690,620,29.95,2685,2690,2675,565507,1520433685,71797337400,26690460
086520,에코프로,KOSDAQ,우량기업부,89500,-1000,-1.1,91500,92000,89300,771864,69612101700,11915881430000,133138340
450080,에코프로머티,KOSPI,,91300,200,0.22,92300,93400,89100,665034,60489249000,6306145597400,69070598
247540,에코프로비엠,KOSDAQ GLOBAL,우량기업부,178400,-900,-0.5,180300,181500,176800,437439,78277139300,17447759769600,97801344
383310,에코프로에이치엔,KOSDAQ GLOBAL,중견기업부,61500,-400,-0.65,62600,62700,61200,63161,3899445500,941253318000,15304932
038110,에코플라스틱,KOSDAQ,우량기업부,4180,-60,-1.42,4255,4255,4180,175104,735451750,172087966600,41169370
073540,에프알텍,KOSDAQ,투자주의환기종목(소속부없음),1680,28,1.69,1645,1680,1637,20657,34115755,19152000000,11400000
064850,에프앤가이드,KOSDAQ,벤처기업부,7140,30,0.42,7110,7180,7040,16420,116255920,81039000000,11350000
036810,에프에스티,KOSDAQ,우량기업부,37300,300,0.81,37000,37750,36350,258592,9627304050,811528229700,21756789
173940,에프엔씨엔터,KOSDAQ,중견기업부,3290,-60,-1.79,3345,3345,3270,2525,8307625,50642338320,15392808
083500,에프엔에스테크,KOSDAQ,벤처기업부,15550,150,0.97,16000,16000,14500,297735,4554380190,133352477100,8575722
446440,에피바이오텍,KONEX,일반기업부,10000,-990,-9.01,10000,10000,10000,1,10000,22975040000,2297504
054940,엑사이엔씨,KOSDAQ,중견기업부,828,-6,-0.72,831,841,825,88696,73837792,27467697744,33173548
950130,엑세스바이오,KOSDAQ,외국기업(소속부없음),6590,10,0.15,6590,6770,6590,63348,422561230,239650931730,36365847
205100,엑셈,KOSDAQ,우량기업부,2200,10,0.46,2190,2225,2190,221368,488595315,158319548200,71963431
356680,엑스게이트,KOSDAQ,벤처기업부,5230,-70,-1.32,5310,5450,5160,343247,1809189530,149282463160,28543492
070300,엑스큐어,KOSDAQ,벤처기업부,3760,-180,-4.57,3940,4070,3625,193046,734337180,27696438240,7366074
317770,엑스페릭스,KOSDAQ,벤처기업부,4475,285,6.8,4190,4540,4155,251498,1112134730,102651604350,22938906
373200,엑스플러스,KOSDAQ,벤처기업부,1549,-20,-1.27,1565,1649,1545,1570026,2505949965,117268062693,75705657
092870,엑시콘,KOSDAQ,우량기업부,17480,-20,-0.11,17980,18100,17470,193840,3440430980,189636971560,10848797
317870,엔바이오니아,KOSDAQ,기술성장기업부,17390,-40,-0.23,17690,17690,17290,3945,68584760,147932382500,8506750
