종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
042420,네오위즈홀딩스,KOSDAQ,디지털컨텐츠,19030,-270,-1.4,168546159980
950220,네오이뮨텍,KOSDAQ,기타서비스,1651,-64,-3.73,163230184715
311390,네오크레마,KOSDAQ,음식료·담배,5850,-190,-3.15,64228009950
085910,네오티스,KOSDAQ,운송장비·부품,3360,-15,-0.44,46820988480
092730,네오팜,KOSDAQ,화학,30000,450,1.52,246220830000
290660,네오펙트,KOSDAQ,의료·정밀기기,1091,3,0.28,45136067571
306620,네온테크,KOSDAQ,기계·장비,2725,-25,-0.91,113669579075
153460,네이블,KOSDAQ,소프트웨어,6960,50,0.72,45448897440
007390,네이처셀,KOSDAQ,제약,10680,-360,-3.26,685198426080
033640,네패스,KOSDAQ,반도체,17400,-140,-0.8,401230114800
330860,네패스아크,KOSDAQ,반도체,27950,100,0.36,340544057750
089140,넥스턴바이오,KOSDAQ,기계·장비,3620,5,0.14,40843109740
137940,넥스트아이,KOSDAQ,의료·정밀기기,355,1,0.28,27803952160
396270,넥스트칩,KOSDAQ,반도체,13950,150,1.09,251806428000
348210,넥스틴,KOSDAQ,반도체,66300,600,0.91,686692968000
225570,넥슨게임즈,KOSDAQ,디지털컨텐츠,15040,900,6.36,989688700800
217270,넵튠,KOSDAQ,출판·매체복제,6020,-150,-2.43,280605143000
104620,노랑풍선,KOSDAQ,기타서비스,7210,-70,-0.96,114221728460
194700,노바렉스,KOSDAQ,음식료·담배,9490,-40,-0.42,177983507520
285490,노바텍,KOSDAQ,기타제조,19030,240,1.28,201258063930
145170,노브랜드,KOSDAQ,섬유·의류,28550,250,0.88,218443558650
106520,노블엠앤비,KOSDAQ,의료·정밀기기,411,0,0.0,15904036272
376930,노을,KOSDAQ,의료·정밀기기,2955,110,3.87,109178562300
142280,녹십자엠에스,KOSDAQ,제약,4065,-10,-0.25,85918697715
234690,녹십자웰빙,KOSDAQ,제약,9170,-90,-0.97,162788370920
065560,녹원씨엔아이,KOSDAQ,출판·매체복제,11540,0,0.0,189726555040
054050,농우바이오,KOSDAQ,"농업, 임업 및 어업",8070,40,0.5,129366627270
069140,누리플랜,KOSDAQ,금속,1720,-48,-2.71,22536717960
040160,누리플렉스,KOSDAQ,소프트웨어,3435,145,4.41,41410762725
332290,누보,KOSDAQ,화학,1453,-1,-0.07,48508118759
348340,뉴로메카,KOSDAQ,기계·장비,31750,50,0.16,334380522500
060260,뉴보텍,KOSDAQ,화학,513,52,11.28,21320303085
123840,뉴온,KOSDAQ,기계·장비,315,0,0.0,88623457965
012340,뉴인텍,KOSDAQ,운송장비·부품,773,-11,-1.4,39351236226
214870,뉴지랩파마,KOSDAQ,유통,1383,0,0.0,64719014598
270870,뉴트리,KOSDAQ,음식료·담배,9390,-200,-2.09,86390103360
144960,뉴파워프라즈마,KOSDAQ,기계·장비,7020,40,0.57,306722220480
085670,뉴프렉스,KOSDAQ,IT부품,7240,170,2.4,177023509640
064260,다날,KOSDAQ,디지털컨텐츠,4350,640,17.25,299928324000
340360,다보링크,KOSDAQ,통신장비,2545,-335,-11.63,110422999540
039560,다산네트웍스,KOSDAQ,통신장비,3675,-25,-0.68,145184480175
154040,다산솔루에타,KOSDAQ,IT부품,1605,-9,-0.56,28809900870
032190,다우데이타,KOSDAQ,유통,11540,30,0.26,441982000000
068240,다원시스,KOSDAQ,IT부품,12000,270,2.3,457961244000
020400,대동금속,KOSDAQ,금속,8540,40,0.47,27235477640
008830,대동기어,KOSDAQ,기계·장비,9220,-40,-0.43,82864934400
048470,대동스틸,KOSDAQ,유통,4635,305,7.04,46350000000
004780,대륙제관,KOSDAQ,금속,4100,-15,-0.36,65203115900
017650,대림제지,KOSDAQ,종이·목재,8050,-10,-0.12,72450000000
007720,대명소노시즌,KOSDAQ,유통,541,-6,-1.1,54533043450
389260,대명에너지,KOSDAQ,건설,16800,80,0.48,286440000000
317850,대모,KOSDAQ,기계·장비,8970,-170,-1.86,74670047400
290670,대보마그네틱,KOSDAQ,기계·장비,25800,0,0.0,202727628000
078140,대봉엘에스,KOSDAQ,제약,10080,-160,-1.56,111752716320
065150,대산F&B,KOSDAQ,유통,145,0,0.0,18165948725
036480,대성미생물,KOSDAQ,제약,10710,-100,-0.93,40698000000
027830,대성창투,KOSDAQ,금융,2675,-15,-0.56,144450000000
104040,대성파인텍,KOSDAQ,운송장비·부품,976,-14,-1.41,35063343632
129920,대성하이텍,KOSDAQ,기계·장비,4845,-50,-1.02,66449431785
438220,대신밸런스제13호스팩,KOSDAQ,금융,2275,0,0.0,12831000000
442310,대신밸런스제14호스팩,KOSDAQ,금융,2370,0,0.0,15902700000
457390,대신밸런스제15호스팩,KOSDAQ,금융,2255,5,0.22,15863925000
457630,대신밸런스제16호스팩,KOSDAQ,금융,2160,-25,-1.14,15789600000
471050,대신밸런스제17호스팩,KOSDAQ,금융,2175,-5,-0.23,13180500000
020180,대신정보통신,KOSDAQ,컴퓨터서비스,1086,-12,-1.09,41733801690
045390,대아티아이,KOSDAQ,일반전기전자,3130,0,0.0,220581670010
108380,대양전기공업,KOSDAQ,운송장비·부품,16720,730,4.57,159965807760
006580,대양제지,KOSDAQ,종이·목재,9150,0,0.0,245677500000
007680,대원,KOSDAQ,건설,4680,10,0.21,62929498320
048910,대원미디어,KOSDAQ,유통,9910,-40,-0.4,124657354860
005710,대원산업,KOSDAQ,운송장비·부품,6200,-150,-2.36,124233120000
290380,대유,KOSDAQ,화학,2300,0,0.0,56841307600
120240,대정화금,KOSDAQ,화학,16540,30,0.18,118929067140
003310,대주산업,KOSDAQ,음식료·담배,1668,10,0.6,59034439800
078600,대주전자재료,KOSDAQ,IT부품,123100,-800,-0.65,1905660998300
096350,대창솔루션,KOSDAQ,금속,460,-2,-0.43,75330064140
140520,대창스틸,KOSDAQ,금속,2560,-25,-0.97,54039662080
131220,대한과학,KOSDAQ,유통,5690,0,0.0,42416048100
010170,대한광통신,KOSDAQ,일반전기전자,1165,-26,-2.18,86805508390
054670,대한뉴팜,KOSDAQ,제약,8130,20,0.25,116705499600
023910,대한약품,KOSDAQ,제약,28550,-150,-0.52,171300000000
021040,대호특수강,KOSDAQ,금속,4035,-75,-1.82,43789381545
021045,대호특수강우,KOSDAQ,금속,7890,-110,-1.38,3347300940
067080,대화제약,KOSDAQ,제약,9850,-140,-1.4,183374002500
298540,더네이쳐홀딩스,KOSDAQ,섬유·의류,14190,-510,-3.47,209317768440
032860,더라미,KOSDAQ,기타서비스,3640,0,0.0,147040941320
393890,더블유씨피,KOSDAQ,일반전기전자,33700,-600,-1.75,1135572656600
299170,더블유에스아이,KOSDAQ,유통,1855,15,0.82,55701871365
224060,더코디,KOSDAQ,반도체,5390,-10,-0.19,25593865220
043090,더테크놀로지,KOSDAQ,유통,483,1,0.21,34250859216
213420,덕산네오룩스,KOSDAQ,반도체,42550,-1800,-4.06,1056566666450
317330,덕산테코피아,KOSDAQ,반도체,51000,9700,23.49,1017946026000
077360,덕산하이메탈,KOSDAQ,일반전기전자,7790,40,0.52,353954245580
090410,덕신이피씨,KOSDAQ,금속,1668,-5,-0.3,76868270460
263600,덕우전자,KOSDAQ,일반전기전자,8100,220,2.79,129035511000
194480,데브시스터즈,KOSDAQ,디지털컨텐츠,52100,-100,-0.19,625897098000
263800,데이타솔루션,KOSDAQ,정보기기,5850,30,0.52,94865823000
206560,덱스터,KOSDAQ,오락·문화,6670,-10,-0.15,169496279120
261200,덴티스,KOSDAQ,의료·정밀기기,8870,20,0.23,140232039000
067990,도이치모터스,KOSDAQ,유통,4890,0,0.0,152477779500
006620,동구바이오제약,KOSDAQ,제약,7020,340,5.09,199824243840
100130,동국S&C,KOSDAQ,금속,2995,20,0.67,171143285000
005160,동국산업,KOSDAQ,금속,7220,-70,-0.96,391645160040
075970,동국알앤에스,KOSDAQ,비금속,3395,-5,-0.15,62468000000
086450,동국제약,KOSDAQ,제약,18670,-330,-1.74,830068200000
099410,동방선기,KOSDAQ,운송장비·부품,2590,30,1.17,36260000000
033500,동성화인텍,KOSDAQ,화학,11990,-110,-0.91,359574033060
025950,동신건설,KOSDAQ,건설,22250,-1300,-5.52,186900000000
088130,동아엘텍,KOSDAQ,기계·장비,9270,-180,-1.9,98845435260
041930,동아화성,KOSDAQ,화학,7750,-110,-1.4,122450000000
060380,동양에스텍,KOSDAQ,금속,2270,-65,-2.78,44719000000
079960,동양이엔피,KOSDAQ,IT부품,20050,200,1.01,157593000000
228340,동양파일,KOSDAQ,비금속,2250,-15,-0.66,45000000000
088910,동우팜투테이블,KOSDAQ,음식료·담배,2550,15,0.59,65870998200
094170,동운아나텍,KOSDAQ,반도체,19000,-180,-0.94,360102839000
013120,동원개발,KOSDAQ,건설,2645,-50,-1.86,240187424500
109860,동일금속,KOSDAQ,금속,9150,-20,-0.22,83265000000
032960,동일기연,KOSDAQ,IT부품,12070,240,2.03,48114918610
023790,동일철강,KOSDAQ,금속,962,29,3.11,18963585654
005290,동진쎄미켐,KOSDAQ,반도체,43200,-300,-0.69,2221106140800
025900,동화기업,KOSDAQ,종이·목재,19020,400,2.15,961499800800
131970,두산테스나,KOSDAQ,반도체,41750,-550,-1.3,710024130500
073190,듀오백,KOSDAQ,기타제조,2480,60,2.48,29680739200
030350,드래곤플라이,KOSDAQ,디지털컨텐츠,425,-2,-0.47,29490313525
203650,드림시큐리티,KOSDAQ,출판·매체복제,3210,20,0.63,162444470340
223250,드림씨아이에스,KOSDAQ,기타서비스,3310,40,1.22,78775762440
060570,드림어스컴퍼니,KOSDAQ,디지털컨텐츠,2695,10,0.37,203800139235
362990,드림인사이트,KOSDAQ,기타서비스,2580,-15,-0.58,42549272280
217620,디딤이앤에프,KOSDAQ,숙박·음식,381,0,0.0,22001687010
016670,디모아,KOSDAQ,유통,6520,60,0.93,22137140840
187870,디바이스이엔지,KOSDAQ,반도체,16280,180,1.12,114555994520
110990,디아이티,KOSDAQ,IT부품,23200,-550,-2.32,438480000000
263690,디알젬,KOSDAQ,의료·정밀기기,8970,-30,-0.33,101590721700
214680,디알텍,KOSDAQ,의료·정밀기기,3805,15,0.4,280531645940
347850,디앤디파마텍,KOSDAQ,기타서비스,30250,-1450,-4.57,317282842250
263720,디앤씨미디어,KOSDAQ,디지털컨텐츠,25100,-950,-3.65,314364272300
376300,디어유,KOSDAQ,소프트웨어,25100,-50,-0.2,595833990600
109740,디에스케이,KOSDAQ,기계·장비,6090,40,0.66,156576275100
196490,디에이테크놀로지,KOSDAQ,기계·장비,203,0,0.0,34390100080
066900,디에이피,KOSDAQ,IT부품,2840,30,1.07,64594388520
127120,디엔에이링크,KOSDAQ,기타서비스,2545,-10,-0.39,47557285020
092070,디엔에프,KOSDAQ,화학,21150,0,0.0,244744796700
039840,디오,KOSDAQ,의료·정밀기기,20100,140,0.7,319223275500
219550,디와이디,KOSDAQ,유통,692,0,0.0,47229537684
310870,디와이씨,KOSDAQ,운송장비·부품,1401,-19,-1.34,28982866671
104460,디와이피엔에프,KOSDAQ,기계·장비,20050,80,0.4,214808181250
079810,디이엔티,KOSDAQ,기계·장비,11840,-300,-2.47,260812632960
113810,디젠스,KOSDAQ,운송장비·부품,990,-10,-1.0,32301770490
043360,디지아이,KOSDAQ,정보기기,2360,-15,-0.63,21240000000
197140,디지캡,KOSDAQ,출판·매체복제,4110,-40,-0.96,53484062940
068930,디지털대성,KOSDAQ,기타서비스,7180,-20,-0.28,198708955560
033130,디지틀조선,KOSDAQ,디지털컨텐츠,1867,-22,-1.16,69294203489
105740,디케이락,KOSDAQ,기계·장비,11540,980,9.28,117206160020
263020,디케이앤디,KOSDAQ,화학,2900,35,1.22,43702509900
290550,디케이티,KOSDAQ,IT부품,11200,400,3.7,214488904000
066670,디티씨,KOSDAQ,IT부품,4635,10,0.22,86637039930
187220,디티앤씨,KOSDAQ,기타서비스,4255,160,3.91,49775079355
383930,디티앤씨알오,KOSDAQ,기타서비스,8710,220,2.59,111231159520
131180,딜리,KOSDAQ,정보기기,1050,-10,-0.94,30817500000
315640,딥노이드,KOSDAQ,소프트웨어,9470,-230,-2.37,212329407960
223310,딥마인드,KOSDAQ,유통,2775,185,7.14,63379265625
317120,라닉스,KOSDAQ,일반전기전자,4375,-35,-0.79,42262500000
042510,라온시큐어,KOSDAQ,소프트웨어,2550,100,4.08,142865971050
232680,라온테크,KOSDAQ,반도체,7810,110,1.43,97892367540
418420,라온텍,KOSDAQ,반도체,5610,-20,-0.36,168908309130
300120,라온피플,KOSDAQ,IT부품,6280,-140,-2.18,131000875360
171120,라이온켐텍,KOSDAQ,화학,2785,25,0.91,99986401600
388790,라이콤,KOSDAQ,통신장비,2705,5,0.19,80917180650
347700,라이프시맨틱스,KOSDAQ,소프트웨어,1783,-2,-0.11,29708376311
214260,라파스,KOSDAQ,화학,11980,-460,-3.7,103841633680
200350,래몽래인,KOSDAQ,오락·문화,16680,2040,13.93,163933592040
171010,램테크놀러지,KOSDAQ,반도체,5020,35,0.7,71304361120
084650,랩지노믹스,KOSDAQ,기타서비스,2430,30,1.25,180403175700
217500,러셀,KOSDAQ,기계·장비,2710,-30,-1.09,86210520000
038390,레드캡투어,KOSDAQ,기타서비스,16090,-250,-1.53,138204733200
